" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits",Interchanges
2973,7320,13568,2843.5,23731.5,6103,16428,2843.5,25374.5,49106,
9691,143305,162476,198888.5,504669.5,145522,162309,198888.5,506719.5,1011389,112182
5645,53633.887,75890.954,178626.5,308151.341,41995.105,79872.966,178626.5,300494.571,608645.912,7310
5118,93577.058,81382.007,287802.5715,462761.6365,70754.169,81678.007,287802.5715,440234.7475,902996.384,
2158,1694,3205,257.5,5156.5,1950,3222,257.5,5429.5,10586,
5312,14995,38261,21433.5,74689.5,14418,39061,21433.5,74912.5,149602,
9819,115208,95108,80381,290697,119256,95595,80381,295232,585929,6224
3859,13232,34489,9071,56792,15929,34491,9071,59491,116283,
9779,6460,5284,2547,14291,9942,5378,2547,17867,32158,
8665,9712,382,45,10139,9468,382,45,9895,20034,
9608,52699,36221,85060.5,173980.5,58484,37035,85060.5,180579.5,354560,
9304,49508,13419,26535,89462,47364,13421,26535,87320,176782,
8526,23403,20595,3466.5,47464.5,26583,20840,3466.5,50889.5,98354,
8107,4495,3995,4878,13368,4838,4000,4878,13716,27084,
3389,36095,21865,26928,84888,36313,21934,26928,85175,170063,
8666,9869,17978,4559.5,32406.5,11493,17982,4559.5,34034.5,66441,
1247,9747,7131,2833,19711,9788,7191,2833,19812,39523,
4098,1850,2338,30.5,4218.5,2201,2330,30.5,4561.5,8780,
1881,21491,25565,29038.5,76094.5,19503,25837,29038.5,74378.5,150473,
2940,6299,6451,4066,16816,6949,7116,4066,18131,34947,
4216,62132,133324,26800.5,222256.5,66880,133022,26800.5,226702.5,448959,
7354,1869,1331,611.5,3811.5,1944,1325,611.5,3880.5,7692,
9773,40802,39157,144762.5,224721.5,41270,39492,144762.5,225524.5,450246,
2565,12423,16194,5376.5,33993.5,12637,16196,5376.5,34209.5,68203,
2139,17495,2684,473,20652,17089,2705,473,20267,40919,
6241,3058,490,1353,4901,2829,583,1353,4765,9666,
2047,332,45,0,377,456,47,0,503,880,
5911,9795,11460,10753.5,32008.5,8546,12134,10753.5,31433.5,63442,
6018,64776.954,64059.006,210317.944,339153.904,49753.118,64136.006,210317.944,324207.068,663360.972,
5058,52434.003,38823.388,156427.527,247684.918,46235.106,39063.388,156427.527,241726.021,489410.939,259
2152,41302,101787,666,143755,36092,104310,666,141068,284823,
6289,68,2,0,70,180,2,0,182,252,
5150,300287.074,276817.476,620676.3675,1197780.9175,190927.173,274768.155,620676.3675,1086371.6955,2284152.613,
5345,269595.054,271914.571,582182.3615,1123691.9865,130383.919,271362.846,582182.3615,983929.1265,2107621.113,
9533,2488,2246,574.5,5308.5,2546,2305,574.5,5425.5,10734,
5119,120733.054,120272.473,577103.396,818108.923,93940.373,120396.475,577103.396,791440.244,1609549.167,
2923,4934,10498,1866,17298,4022,11565,1866,17453,34751,
6209,10366,26,467.5,10859.5,10279,26,467.5,10772.5,21632,
5238,11505,7354,6048,24907,11481,7515,6048,25044,49951,
2358,646,609,204.5,1459.5,661,609,204.5,1474.5,2934,
5567,151992.003,292635.996,541920.9275,986548.9265,133795.624,304719.86,541920.9275,980436.4115,1966985.338,7725
2974,8411,15181,3381,26973,8727,15227,3381,27335,54308,408
2769,14726,25555,16496.5,56777.5,15624,25947,16496.5,58067.5,114845,
5881,57886,119406,61943,239235,57474,120865,61943,240282,479517,
8506,74574,63101,21746,159421,79275,61756,21746,162777,322198,
6019,29478.225,9102.882,73418.003,111999.11,22053.553,9472.882,73418.003,104944.438,216943.548,
6498,98779,111012,24960,234751,121505,106281,24960,252746,487497,6398
6499,45788,53110,43991,142889,32480,51250,43991,127721,270610,158855
3074,141974,198614,211394,551982,142171,200637,211394,554202,1106184,28755
3071,4864,10353,4404.5,19621.5,5298,10511,4404.5,20213.5,39835,
7728,752663,1662327,231569,2646559,828667,1645719,231569,2705955,5352514,362304
5330,9632,18330,17506.5,45468.5,13865,18848,17506.5,50219.5,95688,
5331,14745,33283,31183.5,79211.5,15327,33521,31183.5,80031.5,159243,
5175,14757,27693,34585.5,77035.5,16721,28865,34585.5,80171.5,157207,
7038,10283,10097,7328,27708,12270,10251,7328,29849,57557,
7039,15956,16503,74239,106698,15554,18166,74239,107959,214657,
3674,174859,426882,108951.5,710692.5,171257,432185,108951.5,712393.5,1423086,297530
3523,7143,24741,5,31889,7322,24752,5,32079,63968,
1863,9677,9292,3589,22558,8442,9286,3589,21317,43875,
9774,29957,20205,25899.5,76061.5,31058,20279,25899.5,77236.5,153298,25806
3426,62033,162869,67975.5,292877.5,61263,161642,67975.5,290880.5,583758,56844
7834,5981,5100,1295,12376,6279,5109,1295,12683,25059,
2789,12569,18050,6341.5,36960.5,13835,20770,6341.5,40946.5,77907,
9571,8665,4250,3783,16698,8965,4274,3783,17022,33720,
5828,114,45,0,159,126,45,0,171,330,
2257,35132,33508,29955,98595,35504,33626,29955,99085,197680,21411
8668,1037,878,0,1915,1217,881,0,2098,4013,
4426,13588,21320,1651,36559,14542,21502,1651,37695,74254,
3895,1996,3043,706,5745,2730,3044,706,6480,12225,
9609,3371,3871,601.5,7843.5,6676,3969,601.5,11246.5,19090,
5568,115440.854,194236.179,314203.8845,623880.9175,97254.782,202315.19,314203.8845,613773.8565,1237654.774,
5428,105938.03,202087.283,389071.1715,697096.4845,72047.777,214272.531,389071.1715,675391.4795,1372487.964,
5460,561,2024,220.5,2805.5,841,2158,220.5,3219.5,6025,
8528,23526,25344,476.5,49346.5,24171,24511,476.5,49158.5,98505,
9358,37916,72467,36231.5,146614.5,37490,72476,36231.5,146197.5,292812,
5636,44303,67142,48863.5,160308.5,43700,68498,48863.5,161061.5,321370,
5429,32349.564,42521.939,130424.3355,205295.8385,19452.779,45574.939,130424.3355,195452.0535,400747.892,
2455,978,38,108,1124,998,38,108,1144,2268,
9189,11477,26366,10895,48738,15225,26368,10895,52488,101226,
7895,3583,2903,2208,8694,3852,2905,2208,8965,17659,
5601,18234.483,14195.896,50790.6035,83220.9825,36591.285,16141.858,50790.6035,103523.7465,186744.729,
7308,24771,31458,2408.5,58637.5,24984,31509,2408.5,58901.5,117539,
1422,29661.525,61727.56,144398.423,235787.508,22040.431,62446.259,144398.423,228885.113,464672.621,
6929,8276.741,11083.85,20666.356,40026.947,5299.198,11099.847,20666.356,37065.401,77092.348,
7996,42685,87781,26127,156593,43999,88034,26127,158160,314753,
1069,100093,502676,248709.5,851478.5,96104,516320,248709.5,861133.5,1712612,859
1111,60091,64608,3225.5,127924.5,52759,65122,3225.5,121106.5,249031,
5120,5343,7119,9083.5,21545.5,8271,8663,9083.5,26017.5,47563,
1478,8571.66,10776,28599.5,47947.16,6768.156,10792,28599.5,46159.656,94106.816,
6971,5712.232,8500.319,17224.205,31436.756,15361.873,9714.342,17224.205,42300.42,73737.176,
2326,29273,27716,7512,64501,28850,27804,7512,64166,128667,
1356,2447,88,678,3213,2646,85,678,3409,6622,
7309,266205,816522,60766.5,1143493.5,258905,803178,60766.5,1122849.5,2266343,224025
5376,144974.179,237475.147,598965.379,981414.705,122048.65,252503.299,598965.379,973517.328,1954932.033,483311
1826,615210,1427892,257220,2300322,618467,1434092,257220,2309779,4610101,248621
1077,80669,156289,32304.5,269262.5,83360,157006,32304.5,272670.5,541933,254461
5068,38295.147,37905.3,116286.645,192487.092,33621.197,38163.3,116286.645,188071.142,380558.234,
7946,3452,1250,245,4947,2781,1255,245,4281,9228,
5262,5391,5890,6322,17603,7004,5982,6322,19308,36911,
5476,8087,12338,15857.5,36282.5,9769,12873,15857.5,38499.5,74782,
4689,3355,4632,1575.5,9562.5,3129,5002,1575.5,9706.5,19269,
1904,13305,62748,11601,87654,12790,64602,11601,88993,176647,
6020,40940.983,40689,197883.383,279513.366,31020.545,41106,197883.383,270009.928,549523.294,
8725,15096,29878,0,44974,15798,29859,0,45657,90631,
7451,47407,32308,138501,218216,44345,32509,138501,215355,433571,
5310,2404,2833,8388,13625,2216,4283,8388,14887,28512,
4641,15502,11406,6582,33490,13645,11484,6582,31711,65201,
2258,49475,71596,2246.5,123317.5,45061,71551,2246.5,118858.5,242176,
3219,19076,9124,31223,59423,20306,9122,31223,60651,120074,
2907,29624,69652,22487.5,121763.5,28788,71023,22487.5,122298.5,244062,
2908,4183,12227,1658.5,18068.5,4328,11549,1658.5,17535.5,35604,
4533,29179,30305,1917,61401,28242,30421,1917,60580,121981,
5021,1668,2795,5134.5,9597.5,1874,3053,5134.5,10061.5,19659,
2281,141475,184616,63434,389525,132703,183361,63434,379498,769023,21441
5122,274069.518,431058.791,1012670.2845,1717798.5935,250246.413,436050.646,1012670.2845,1698967.3435,3416765.937,1140833
2259,6842,10003,1985,18830,6630,9729,1985,18344,37174,
2247,77967,116146,3633.5,197746.5,75911,121780,3633.5,201324.5,399071,
5071,30750,56608,92293,179651,25530,62691,92293,180514,360165,238666
7273,14977,20291,56.5,35324.5,17905,20310,56.5,38271.5,73596,
7274,3078,2855,0,5933,3415,3730,0,7145,13078,
8309,35757,17421,11858.5,65036.5,39000,16553,11858.5,67411.5,132448,
2157,4268,3775,1265,9308,16527,3799,1265,21591,30899,
5526,6396,7563,29811,43770,6139,9025,29811,44975,88745,
2090,35407,98332,4246,137985,36031,97921,4246,138198,276183,92685
3115,359915,978864,351382.5,1690161.5,350881,984675,351382.5,1686938.5,3377100,81825
5602,35183,61721,87337,184241,25533,72977,87337,185847,370088,
5377,75535,167002,304945.5,547482.5,65900,173725,304945.5,544570.5,1092053,
3087,2027876,5450288,4302079.5,11780243.5,2056523,5359422,4302079.5,11718024.5,23498268,1255202
5224,76507,141967,308459,526933,66963,156082,308459,531504,1058437,149531
2387,17635,7735,4030,29400,16556,7751,4030,28337,57737,
3427,27242,111304,21899.5,160445.5,26144,110951,21899.5,158994.5,319440,
9657,39391,26095,13479,78965,38579,26304,13479,78362,157327,
9683,531230,414585,523593,1469408,519207,417470,523593,1460270,2929678,64895
9664,4248,2696,1433.5,8377.5,5336,2715,1433.5,9484.5,17862,
6021,76419.451,78548,265378.259,420345.71,36811.913,78763,265378.259,380953.172,801298.882,
3036,42596,56562,72993,172151,42771,59476,72993,175240,347391,
8479,22028,18763,15346.5,56137.5,22817,22215,15346.5,60378.5,116516,
4250,629,605,15.5,1249.5,565,541,15.5,1121.5,2371,
3524,15673,16549,909.5,33131.5,15742,16596,909.5,33247.5,66379,24162
2402,14392,23056,3978.5,41426.5,13234,23275,3978.5,40487.5,81914,
1561,3451,8745,4831.5,17027.5,3287,9755,4831.5,17873.5,34901,
5882,19305,17426,18411,55142,19070,17606,18411,55087,110229,
3246,651,120,1013.5,1784.5,846,122,1013.5,1981.5,3766,
9917,287022,154863,225603.5,667488.5,264521,154855,225603.5,644979.5,1312468,83574
2032,2237,325,618.5,3180.5,1810,326,618.5,2754.5,5935,
3213,2530,737,1790,5057,2862,739,1790,5391,10448,
2916,2585,5265,1958.5,9808.5,2323,5438,1958.5,9719.5,19528,
9775,22660,17869,113421,153950,26692,17938,113421,158051,312001,
1687,954,31,839,1824,955,33,839,1827,3651,
5423,217675.373,184047.115,668612.054,1070334.542,174223.308,183266.881,668612.054,1026102.243,2096436.785,3428623
7685,470,42,728.5,1240.5,229,47,728.5,1004.5,2245,
2403,4759,8666,2987,16412,4159,8757,2987,15903,32315,
4140,10839,13958,7157,31954,10464,13951,7157,31572,63526,
4101,3779,6043,30.5,9852.5,3502,6053,30.5,9585.5,19438,
4102,4902,8024,136.5,13062.5,4553,8011,136.5,12700.5,25763,
4129,704,1026,0,1730,736,1019,0,1755,3485,
3863,54220,73437,43090,170747,56164,73449,43090,172703,343450,
3851,22693,39784,10178.5,72655.5,23916,39786,10178.5,73880.5,146536,
4021,18307,30879,20431.5,69617.5,17186,30950,20431.5,68567.5,138185,
5072,69706.436,98901.87,280511.8975,449120.2035,23644.655,97498.87,280511.8975,401655.4225,850775.626,12
5378,16851.072,23708.008,36783.2325,77342.3125,49885.143,26383.008,36783.2325,113051.3835,190393.696,33
4335,929,2412,0,3341,1006,2677,0,3683,7024,
6634,16664,31649,2741.5,51054.5,17031,31468,2741.5,51240.5,102295,
1195,16626,4585,2572,23783,18432,4601,2572,25605,49388,
2494,1298,2132,753.5,4183.5,1301,2174,753.5,4228.5,8412,
3499,15746,12288,243,28277,16418,12270,243,28931,57208,
3992,4593,11097,1150,16840,5567,11094,1150,17811,34651,
4473,1870,4365,21137,27372,1886,4330,21137,27353,54725,
2102,30194,78184,4421.5,112799.5,30934,77796,4421.5,113151.5,225951,
3525,11644,8041,415.5,20100.5,12292,8067,415.5,20774.5,40875,
4463,202,570,0,772,214,589,0,803,1575,
5477,2351,7365,11276.5,20992.5,2393,7981,11276.5,21650.5,42643,
3944,2561,3406,755.5,6722.5,2659,3407,755.5,6821.5,13544,
4254,204,225,76.5,505.5,203,217,76.5,496.5,1002,
2433,7999,1041,911,9951,8571,1043,911,10525,20476,
3526,58307,144982,2625,205914,53575,144122,2625,200322,406236,3550
3528,2528,1386,0,3914,2986,1379,0,4365,8279,
1128,25781,41791,1256,68828,31296,41518,1256,74070,142898,
4887,5752,12744,5659.5,24155.5,6405,14193,5659.5,26257.5,50413,
8805,57810,158878,35279.5,251967.5,60975,158312,35279.5,254566.5,506534,55153
6133,223975,807194,470362,1501531,219273,810772,470362,1500407,3001938,595617
5657,76449,165887,208887.5,451223.5,70648,172777,208887.5,452312.5,903536,1637
5123,132254.086,150391.368,607920.032,890565.486,124443.104,151494.368,607920.032,883857.504,1774422.99,
5461,8933,23538,16757,49228,10198,23822,16757,50777,100005,
5462,156,288,295.5,739.5,154,421,295.5,870.5,1610,
3062,10436,14026,23416.5,47878.5,11103,14080,23416.5,48599.5,96478,
3214,2,17,0,19,5,18,0,23,42,
5757,1249,644,1167.5,3060.5,1186,602,1167.5,2955.5,6016,
8801,6503,21310,254.5,28067.5,6816,21698,254.5,28768.5,56836,
7452,101362,102497,237087.5,440946.5,90775,102580,237087.5,430442.5,871389,58581
2752,2478,1851,25.5,4354.5,2974,1874,25.5,4873.5,9228,
8670,2723,897,0,3620,2722,896,0,3618,7238,
5225,4285,9128,31250.5,44663.5,4007,10522,31250.5,45779.5,90443,
2308,2926,3912,634.5,7472.5,3144,3951,634.5,7729.5,15202,
5332,2601,8436,18853,29890,2352,9540,18853,30745,60635,
5208,67749.272,65338.021,191880.138,324967.431,55142.514,65881.021,191880.138,312903.673,637871.104,
3580,193041,471109,32238.5,696388.5,187874,469551,32238.5,689663.5,1386052,62019
5885,30318,45554,28715.5,104587.5,31046,46355,28715.5,106116.5,210704,
5455,31604,162196,137103,330903,30332,167027,137103,334462,665365,
1078,1548,546,52,2146,1496,555,52,2103,4249,
9820,28791,18361,13865.5,61017.5,41458,18649,13865.5,73972.5,134990,
9804,11186,15391,3047.5,29624.5,15866,15562,3047.5,34475.5,64100,
9821,29461,29895,18591.5,77947.5,38775,30007,18591.5,87373.5,165321,
9623,28448,19339,23485.5,71272.5,37817,19714,23485.5,81016.5,152289,
9936,52417,56667,78049,187133,62340,56692,78049,197081,384214,
3422,5410,10596,2192.5,18198.5,5941,10598,2192.5,18731.5,36930,
6819,19084.784,11893.634,28341.0405,59319.4585,14792.015,12193.637,28341.0405,55326.6925,114646.151,
4251,536,405,0,941,531,373,0,904,1845,
8540,77,19,0,96,88,37,0,125,221,
8548,25631,21469,1373.5,48473.5,27158,21769,1373.5,50300.5,98774,1229
8541,12485,7726,5,20216,9460,7793,5,17258,37474,
4023,6296,12309,4214,22819,4320,12322,4214,20856,43675,
3850,17892,20366,8060,46318,17787,20381,8060,46228,92546,
2459,666,80,0,746,1154,79,0,1233,1979,
3744,6119,7623,2465.5,16207.5,7040,7641,2465.5,17146.5,33354,
3904,81472,163447,55189,300108,79580,163415,55189,298184,598292,24881
5883,108437,274508,96358,479303,105804,273754,96358,475916,955219,11769
8254,10650,7006,9149,26805,9556,7777,9149,26482,53287,
9667,66333,61810,44820.5,172963.5,67297,61947,44820.5,174064.5,347028,4251
2198,43515,58031,5452,106998,36842,49000,5452,91294,198292,
4181,39469,79058,12962.5,131489.5,42244,78826,12962.5,134032.5,265522,
5928,31391,37946,28239.5,97576.5,32282,40624,28239.5,101145.5,198722,
3870,26923,56020,17025,99968,27321,56028,17025,100374,200342,
4313,7041,17053,10299.5,34393.5,7322,16398,10299.5,34019.5,68413,
8860,2813,406,1336.5,4555.5,2521,404,1336.5,4261.5,8817,
5276,53888,96815,117473.5,268176.5,50525,96693,117473.5,264691.5,532868,
5537,256760,701054,240934.5,1198748.5,282431,728034,240934.5,1251399.5,2450148,11035
5829,134,100,5,239,112,106,5,223,462,
5540,83757,133074,38627.5,255458.5,61374,113923,38627.5,213924.5,469383,209582
9958,8739,5366,5468,19573,9853,5362,5468,20683,40256,
6022,192829,198623,317732,709184,172639,198752,317732,689123,1398307,
2671,47299,69865,20486.5,137650.5,45029,69660,20486.5,135175.5,272826,
2874,28248,31751,9624.5,69623.5,29086,31935,9624.5,70645.5,140269,
1346,504,671,732,1907,668,673,732,2073,3980,
2337,19441,23823,407,43671,17408,23261,407,41076,84747,
2521,30336,89545,15930.5,135811.5,33409,89536,15930.5,138875.5,274687,
2875,7036,6088,3166,16290,8993,6116,3166,18275,34565,
2753,529847,730872,165226.5,1425945.5,518069,732580,165226.5,1415875.5,2841821,1034546
5285,42084,68022,89843,199949,35076,67499,89843,192418,392367,
9366,14817,10113,15988.5,40918.5,18263,10115,15988.5,44366.5,85285,
9543,46449,41867,32228,120544,51668,42113,32228,126009,246553,
9544,35519,15555,2916.5,53990.5,41487,15607,2916.5,60010.5,114001,
9808,3518,3645,1311,8474,4986,3699,1311,9996,18470,
3055,48790,84631,83167.5,216588.5,46489,84912,83167.5,214568.5,431157,20592
7419,7698,26935,75725,110358,14224,28830,75725,118779,229137,
7509,24805,19028,10696.5,54529.5,22250,19014,10696.5,51960.5,106490,
5468,18262,55928,80671.5,154861.5,16322,61000,80671.5,157993.5,312855,
7453,31204,24107,81916.5,137227.5,29165,24253,81916.5,135334.5,272562,
5379,121326.962,281773.188,513354.898,916455.048,85615.934,303926.076,513354.898,902896.908,1819351.956,336907
5430,29531.135,32862.229,117228.7115,179622.0755,20021.084,35963.246,117228.7115,173213.0415,352835.117,
5603,365148.874,551576.077,2001203.6295,2917928.5805,370169.097,551951.702,2001203.6295,2923324.4285,5841253.009,
4314,2406,16452,15693,34551,2176,16413,15693,34282,68833,
4185,5886,9624,3398.5,18908.5,6543,9632,3398.5,19573.5,38482,
3994,4344,9979,1490,15813,5585,9969,1490,17044,32857,
5176,26455,42740,17104,86299,31943,43020,17104,92067,178366,
9822,67595,69039,58425,195059,78260,69329,58425,206014,401073,
1419,52179.044,234651.272,704162.0295,990992.3455,61901.167,233457.321,704162.0295,999520.5175,1990512.863,
5424,77670.32,41617.573,107763.964,227051.857,45941.295,41399.573,107763.964,195104.832,422156.689,
5596,38405.755,30446.534,81864.5255,150716.8145,47122.703,30710.278,81864.5255,159697.5065,310414.321,
3531,377,181,0,558,279,182,0,461,1019,
6242,3765,835,589.5,5189.5,3974,881,589.5,5444.5,10634,
1546,75710,133393,253630.5,462733.5,72382,135252,253630.5,461264.5,923998,
3118,6024,7243,15534.5,28801.5,7658,8446,15534.5,31638.5,60440,
3874,42634,33369,26873,102876,40384,33374,26873,100631,203507,11234
2404,6807,4629,593.5,12029.5,6781,4555,593.5,11929.5,23959,
7454,49186.352,32417.451,268410.4255,350014.2285,43194.213,32892.458,268410.4255,344497.0965,694511.325,
5177,123220,231636,550132,904988,121708,248196,550132,920036,1825024,
2296,32064,47937,6120.5,86121.5,28264,41494,6120.5,75878.5,162000,
5023,52840,135099,102263.5,290202.5,48170,135788,102263.5,286221.5,576424,156144
2734,6804,6885,5221.5,18910.5,6422,6974,5221.5,18617.5,37528,
8834,4566,1529,0,6095,4084,1573,0,5657,11752,
6361,456,2,327.5,785.5,479,2,327.5,808.5,1594,
1999,4256,2090,1743.5,8089.5,4472,2105,1743.5,8320.5,16410,
5083,10094.07,7700.14,38072.614,55866.824,8249.08,7980.14,38072.614,54301.834,110168.658,
8519,2987,2265,56,5308,3620,2225,56,5901,11209,
8031,203,9,0,212,195,1,0,196,408,
6884,75634,216038,714061,1005733,65060,230916,714061,1010037,2015770,
5569,232170.071,338038.095,638603.3095,1208811.4755,163779.359,339735.897,638603.3095,1142118.5655,2350930.041,64699
3149,1359964,2456550,1810377.5,5626891.5,1327300,2446403,1810377.5,5584080.5,11210972,1753733
3160,3325,1752,7958,13035,4096,1320,7958,13374,26409,
6967,17674.541,18792.228,88323.7545,124790.5235,14025.249,20686.889,88323.7545,123035.8925,247826.416,
5912,2373,860,3346,6579,2589,925,3346,6860,13439,
7932,157,12,82.5,251.5,173,12,82.5,267.5,519,
7950,41766,76818,16230,134814,46414,76878,16230,139522,274336,
7974,20830,21825,13758.5,56413.5,21324,21839,13758.5,56921.5,113335,
2979,8086,18673,8050.5,34809.5,9022,18910,8050.5,35982.5,70792,
1208,75047,172090,13333,260470,65909,171835,13333,251077,511547,
5478,237958,627808,600686,1466452,230203,642718,600686,1473607,2940059,579449
3247,10716,3020,3361.5,17097.5,11391,3017,3361.5,17769.5,34867,
3530,34384,56610,686,91680,35110,56323,686,92119,183799,
5431,10635.04,12227.007,50537.003,73399.05,6241.038,13144.009,50537.003,69922.05,143321.1,
7316,6470,7178,999,14647,6995,7177,999,15171,29818,669
5480,59150,87168,182112.5,328430.5,58063,88755,182112.5,328930.5,657361,
9867,17310,14783,4557,36650,17045,14783,4557,36385,73035,
6511,45242,50654,17287.5,113183.5,45338,50633,17287.5,113258.5,226442,79160
3906,11713,16440,4923,33076,12094,16443,4923,33460,66536,
2544,1139,1706,3606,6451,1504,1710,3606,6820,13271,
2461,60066,202422,25901.5,288389.5,59500,202243,25901.5,287644.5,576034,
4027,10013,22333,9777,42123,9367,22418,9777,41562,83685,
2106,4814,767,103.5,5684.5,4542,770,103.5,5415.5,11100,
2131,13542,23594,123,37259,11541,20092,123,31756,69015,
5570,1008687.91,1161358.845,1272311.8185,3442358.5735,629155.073,1175708.444,1272311.8185,3077175.3355,6519533.909,1641720
5432,13266.018,19913.5,77912.3145,111091.8325,10849.167,23243.706,77912.3145,112005.1875,223097.02,
1538,1006,2533,3002.5,6541.5,929,2705,3002.5,6636.5,13178,
7510,6286,4380,3246.5,13912.5,6608,4378,3246.5,14232.5,28145,
2580,11990,9574,3432.5,24996.5,11298,9601,3432.5,24331.5,49328,
5226,11975,27311,73440.5,112726.5,11633,29611,73440.5,114684.5,227411,
2261,13661,31997,598.5,46256.5,14287,31365,598.5,46250.5,92507,
2924,66710,151533,28672,246915,67140,157583,28672,253395,500310,20310
3532,113,134,10,257,144,134,10,288,545,
5203,57552,172145,58232.5,287929.5,55282,179802,58232.5,293316.5,581246,16947
6885,28454,95731,183832,308017,32957,99521,183832,316310,624327,
2189,57786,124775,2079,184640,48165,101025,2079,151269,335909,
8671,770,289,0,1059,772,289,0,1061,2120,
6353,2382,494,412,3288,2589,493,412,3494,6782,
2444,265,46,0,311,296,46,0,342,653,
6886,345664.908,561237.196,1379221.529,2286123.633,323649.715,560072.294,1379221.529,2262943.538,4549067.171,212100
2833,24704,44712,17535,86951,22036,46402,17535,85973,172924,7724
5943,34122,60174,27950.5,122246.5,37037,60864,27950.5,125851.5,248098,
1962,3716,2999,1713,8428,3165,3000,1713,7878,16306,
2722,8227,3432,2609.5,14268.5,8900,3429,2609.5,14938.5,29207,
2873,8648,15026,6633,30307,7605,15246,6633,29484,59791,
9190,9724,11484,19990.5,41198.5,13677,11785,19990.5,45452.5,86651,
6676,62943,109655,17287.5,189885.5,73472,108978,17287.5,199737.5,389623,584
7297,1571,755,10,2336,1688,756,10,2454,4790,
5658,8823,10621,11688,31132,9984,11259,11688,32931,64063,
4606,44945,37164,3451.5,85560.5,44887,37566,3451.5,85904.5,171465,
8835,1068,368,0,1436,937,391,0,1328,2764,
6829,9930,9464,23454.5,42848.5,12231,9934,23454.5,45619.5,88468,
6090,72890,142029,204517.5,419436.5,72340,149261,204517.5,426118.5,845555,2388
4477,3453,9389,807.5,13649.5,4158,9769,807.5,14734.5,28384,
2315,3118,3854,368,7340,3537,3842,368,7747,15087,
1087,120408,211839,92992.5,425239.5,126449,210029,92992.5,429470.5,854710,59593
1135,12224,32038,569,44831,12926,32965,569,46460,91291,52
1084,1007,2334,46,3387,1305,2794,46,4145,7532,1032
2291,75801,117073,7216.5,200090.5,75419,116187,7216.5,198822.5,398913,3172
2294,41588,33528,20011.5,95127.5,37594,33577,20011.5,91182.5,186310,
6327,23521,1452,14548.5,39521.5,24831,1493,14548.5,40872.5,80394,
8174,619,522,0,1141,651,523,0,1174,2315,
9787,86975,60790,58596,206361,89429,60797,58596,208822,415183,
5542,109399,67401,20520.5,197320.5,118099,66799,20520.5,205418.5,402739,
5541,54837,6801,17643.5,79281.5,39808,6572,17643.5,64023.5,143305,289271
5543,34271,4475,20912,59658,34712,4449,20912,60073,119731,
2977,4079,7155,717.5,11951.5,3447,8169,717.5,12333.5,24285,
5024,15794,69432,19595.5,104821.5,16833,70342,19595.5,106770.5,211592,
6820,22252,20162,63824,106238,30827,20351,63824,115002,221240,
2798,13476,19581,11191.5,44248.5,19552,9700,11191.5,40443.5,84692,
2794,67907,150328,31713,249948,78834,133729,31713,244276,494224,105152
5380,10886,9138,24171,44195,13294,10447,24171,47912,92107,
7318,541,473,22.5,1036.5,529,715,22.5,1266.5,2303,
5663,135080,355947,133071.5,624098.5,132456,363214,133071.5,628741.5,1252840,103296
8561,84555,67799,9467,161821,89704,65464,9467,164635,326456,
3587,9014,4493,868,14375,9132,4514,868,14514,28889,
7951,39810,46221,16647,102678,32490,46295,16647,95432,198110,
9547,57155,62141,30672.5,149968.5,63732,62602,30672.5,157006.5,306975,
8033,1237,918,525,2680,1163,920,525,2608,5288,
2673,762,8,149,919,846,8,149,1003,1922,
8358,27426,20944,1430.5,49800.5,29854,20379,1430.5,51663.5,101464,
1261,24075,18739,13100,55914,26800,18862,13100,58762,114676,
5433,37214.065,67872.507,202596.2,307682.772,26136.421,70914.882,202596.2,299647.503,607330.275,
2249,37701,50830,604.5,89135.5,45089,57439,604.5,103132.5,192268,52174
5646,14825,21931,16421,53177,18031,24628,16421,59080,112257,
5025,11244,20491,40124,71859,10547,22112,40124,72783,144642,
5525,71046,9784,16661.5,97491.5,74865,9704,16661.5,101230.5,198722,
3584,416,290,0,706,579,290,0,869,1575,
1149,46340,63696,4035,114071,47240,63401,4035,114676,228747,
5026,17815,29673,84460.5,131948.5,17698,29847,84460.5,132005.5,263954,
6172,24719,48481,70014,143214,25347,52165,70014,147526,290740,
2388,12381,10609,4820.5,27810.5,11114,10934,4820.5,26868.5,54679,
9549,1986,5192,210,7388,2650,5203,210,8063,15451,
4270,3079,7588,1239,11906,3874,7595,1239,12708,24614,
4108,481,1154,1,1636,738,1160,1,1899,3535,
3056,6909,4577,8677.5,20163.5,7712,4596,8677.5,20985.5,41149,
6806,40674,42865,111820.5,195359.5,44608,43581,111820.5,200009.5,395369,
6328,13868,1091,1217.5,16176.5,15731,1118,1217.5,18066.5,34243,
7224,14432,18825,1093.5,34350.5,14672,18839,1093.5,34604.5,68955,
8185,119955,212458,32209.5,364622.5,118535,208615,32209.5,359359.5,723982,1007
8672,158,43,0,201,131,42,0,173,374,
9996,56092,36678,28300.5,121070.5,55280,36683,28300.5,120263.5,241334,
6456,37168,65248,12686,115102,38538,65590,12686,116814,231916,715
3254,7580,1470,2540.5,11590.5,7456,1470,2540.5,11466.5,23057,
7641,42327,40876,3070.5,86273.5,33443,29059,3070.5,65572.5,151846,
