" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits",Interchanges
4814,15808,56448,8463.5,80719.5,16011,57488,8463.5,81962.5,162682,
4470,1121,1168,195.5,2484.5,1432,1245,195.5,2872.5,5357,
8504,17116,7955,3603,28674,18317,7471,3603,29391,58065,
7680,23220,18264,18087.5,59571.5,22319,18268,18087.5,58674.5,118246,
5501,18940,33573,31276,83789,17518,38858,31276,87652,171441,
5600,129730.759,149366.4,369141.7695,648238.9285,139949.11,148990.26,369141.7695,658081.1395,1306320.068,
2606,2269,3126,1435.5,6830.5,2457,3841,1435.5,7733.5,14564,
2675,2160,112,0,2272,2603,128,0,2731,5003,
2903,18332,40604,11906.5,70842.5,16842,45137,11906.5,73885.5,144728,
2171,16019,23697,1462.5,41178.5,15088,23746,1462.5,40296.5,81475,
9632,13221,10715,4565.5,28501.5,17014,10716,4565.5,32295.5,60797,
2973,6397,13987,2428.5,22812.5,5631,16926,2428.5,24985.5,47798,
9691,138704,151556,208788,499048,143232,151368,208788,503388,1002436,108593
5645,55788.219,73160.484,179299.1285,308247.8315,46541.8,73606.466,179299.1285,299447.3945,607695.226,9934
5118,92559.012,77071.385,282361.0135,451991.4105,72975.533,77425.385,282361.0135,432761.9315,884753.342,
2158,2338,3567,235.5,6140.5,2550,3590,235.5,6375.5,12516,
5312,16004,37900,21000.5,74904.5,14846,38133,21000.5,73979.5,148884,
9819,112640,97600,84033.5,294273.5,129489,97628,84033.5,311150.5,605424,3864
3859,13555,40990,7468,62013,15985,41004,7468,64457,126470,
9779,5762,4480,2478,12720,8810,4481,2478,15769,28489,
8665,9510,386,25,9921,8432,387,25,8844,18765,
9608,47030,32886,80177.5,160093.5,58013,33006,80177.5,171196.5,331290,
9304,49009,14169,24314,87492,56171,14171,24314,94656,182148,
8526,20276,17452,2924.5,40652.5,22770,17698,2924.5,43392.5,84045,
8107,4724,4675,4299.5,13698.5,4769,4683,4299.5,13751.5,27450,
3389,36084,20561,22888,79533,36442,20639,22888,79969,159502,
8666,10514,19847,3923.5,34284.5,12057,19840,3923.5,35820.5,70105,
1247,9711,7310,3508.5,20529.5,9758,7347,3508.5,20613.5,41143,
4098,1905,2600,5,4510,2210,2626,5,4841,9351,
1881,20644,24313,28116.5,73073.5,18553,24779,28116.5,71448.5,144522,
2940,6030,6030,4941.5,17001.5,6787,6572,4941.5,18300.5,35302,
4216,61020,123762,23523,208305,64540,123508,23523,211571,419876,
7354,3150,1402,497,5049,3104,1412,497,5013,10062,
9773,38146,37002,150703,225851,41316,37002,150703,229021,454872,
2565,14044,17170,4148,35362,13875,17208,4148,35231,70593,
2139,17449,3173,1354,21976,17204,3206,1354,21764,43740,
6241,2738,605,1233.5,4576.5,2655,655,1233.5,4543.5,9120,
2047,433,65,0,498,454,65,0,519,1017,
5911,10153,10529,11346.5,32028.5,9799,10683,11346.5,31828.5,63857,
6018,55638.542,59350.154,203313.6105,318302.3065,45099.825,58960.174,203313.6105,307373.6095,625675.916,
5058,52208.001,52134.746,168304.509,272647.256,35931.028,63408.746,168304.509,267644.283,540291.539,487
2152,48155,105285,763,154203,44251,109033,763,154047,308250,
6289,89,2,0,91,210,2,0,212,303,
5150,304735.501,261859.761,676804.8405,1243400.1025,185068.944,260611.078,676804.8405,1122484.8625,2365884.965,
5345,339353.318,265528.53,582086.3395,1186968.1875,130207.162,265383.21,582086.3395,977676.7115,2164644.899,
9533,2970,2705,1002.5,6677.5,3077,2705,1002.5,6784.5,13462,
5119,126896.007,117781.393,580687.7185,825365.1185,100133.825,118179.393,580687.7185,799000.9365,1624366.055,
2923,4058,10797,1386,16241,3450,11470,1386,16306,32547,
6209,9434,17,92,9543,9868,18,92,9978,19521,
5238,10626,5126,4644,20396,10688,5207,4644,20539,40935,
2358,544,601,25.5,1170.5,571,600,25.5,1196.5,2367,
5567,178961.655,281817.092,547080.972,1007859.719,166543.391,283060.83,547080.972,996685.193,2004544.912,9642
2974,8496,16379,2932,27807,9395,16376,2932,28703,56510,215
2769,13569,23410,15579.5,52558.5,14623,23814,15579.5,54016.5,106575,
5881,67239,115481,61863,244583,68601,116291,61863,246755,491338,
8506,57334,48281,16230,121845,62597,47504,16230,126331,248176,
6019,28319.293,10992.276,84273.5445,123585.1135,21161.267,11341.276,84273.5445,116776.0875,240361.201,
6498,134204,152332,68096,354632,144784,148659,68096,361539,716171,2676
6499,9194,12669,8404,30267,6933,12212,8404,27549,57816,190392
3074,155883,218258,235019,609160,156985,218431,235019,610435,1219595,28047
3071,5250,8840,4938,19028,5527,8939,4938,19404,38432,
7728,672707,1553937,221563.5,2448207.5,730521,1532885,221563.5,2484969.5,4933177,315907
5330,8774,15942,17924,42640,12710,16241,17924,46875,89515,
5331,15661,31880,33589.5,81130.5,16257,32011,33589.5,81857.5,162988,
5175,14616,22536,31886.5,69038.5,16566,22868,31886.5,71320.5,140359,
7038,10147,9090,8160.5,27397.5,11516,9254,8160.5,28930.5,56328,
7039,16902,15988,75568.5,108458.5,18138,16202,75568.5,109908.5,218367,
3674,186288,426361,120385.5,733034.5,181904,431369,120385.5,733658.5,1466693,314733
3523,7091,25946,0,33037,7402,25973,0,33375,66412,
1863,9396,9403,3385,22184,7601,9407,3385,20393,42577,
9774,31986,21838,32562.5,86386.5,33172,21836,32562.5,87570.5,173957,20191
3426,61621,153166,70600.5,285387.5,60738,152364,70600.5,283702.5,569090,47898
7834,6125,5777,1080.5,12982.5,6466,5780,1080.5,13326.5,26309,
2789,12563,17319,5689,35571,12662,21527,5689,39878,75449,
5828,81,31,0,112,67,31,0,98,210,
2257,37127,33319,31299,101745,37597,33203,31299,102099,203844,10178
8668,1113,773,50,1936,1384,776,50,2210,4146,
9571,8021,3966,3951.5,15938.5,8204,3965,3951.5,16120.5,32059,
4426,14419,19689,1375.5,35483.5,15223,20031,1375.5,36629.5,72113,
3895,2028,3101,811.5,5940.5,2737,3102,811.5,6650.5,12591,
9609,3923,4034,546.5,8503.5,7366,4034,546.5,11946.5,20450,
5568,136989.017,192423.389,316593.2265,646005.6325,119530.372,192368.389,316593.2265,628491.9875,1274497.62,
5428,101380.012,191110.341,407157.8525,699648.2055,74047.81,199172.519,407157.8525,680378.1815,1380026.387,
5460,492,1789,433.5,2714.5,615,1959,433.5,3007.5,5722,
8528,22027,22976,533,45536,23740,22380,533,46653,92189,
9358,39207,73296,42144.5,154647.5,38864,73295,42144.5,154303.5,308951,
5636,47867,74930,45922.5,168719.5,46398,75696,45922.5,168016.5,336736,
5429,38425.65,44062.899,141291.8785,223780.4275,25281.951,44211.932,141291.8785,210785.7615,434566.189,
2455,873,20,87.5,980.5,899,20,87.5,1006.5,1987,
9189,11564,23321,12120,47005,15944,23323,12120,51387,98392,
7895,3145,2834,2512,8491,3583,2833,2512,8928,17419,
5601,21888.524,13272.531,44762.842,79923.897,43637.397,14112.741,44762.842,102512.98,182436.877,
7308,30347,29150,3818,63315,30291,29195,3818,63304,126619,
1422,31941.349,56934.446,137719.095,226594.89,25842.456,56461.136,137719.095,220022.687,446617.577,
6929,6455.414,8137.561,16201.7845,30794.7595,4298.81,8168.561,16201.7845,28669.1555,59463.915,
7996,40291,77963,27903.5,146157.5,41936,78285,27903.5,148124.5,294282,
1069,95184,465910,256628.5,817722.5,92006,477966,256628.5,826600.5,1644323,1088
1111,60380,61613,1871.5,123864.5,55187,62321,1871.5,119379.5,243244,
5120,6477,5284,12214,23975,9821,6232,12214,28267,52242,
1478,9491.405,12560,28448.5,50499.905,7760.692,12577,28448.5,48786.192,99286.097,
6971,8875.78,8220.707,20242.5515,37339.0385,17971.736,8740.223,20242.5515,46954.5105,84293.549,
2326,30112,28890,5869,64871,30072,28950,5869,64891,129762,
1356,1797,80,577,2454,2037,87,577,2701,5155,
7309,306191,863871,80458.5,1250520.5,296410,847430,80458.5,1224298.5,2474819,230398
5376,135523.821,215007.75,612810.2645,963341.8355,109997.574,226147.841,612810.2645,948955.6795,1912297.515,461361
1826,642150,1438851,305848.5,2386849.5,660274,1439318,305848.5,2405440.5,4792290,277273
1077,78666,142609,26923.5,248198.5,83522,142713,26923.5,253158.5,501357,245583
5068,41464.677,37970.698,114363.1055,193798.4805,32781.248,38022.699,114363.1055,185167.0525,378965.533,
7946,2653,1462,312.5,4427.5,2275,1462,312.5,4049.5,8477,
5262,4734,4798,6572.5,16104.5,6487,4818,6572.5,17877.5,33982,
5476,8260,10550,17762,36572,10484,10978,17762,39224,75796,
4689,3036,4086,1697,8819,3193,4382,1697,9272,18091,
1904,14046,60112,11154.5,85312.5,13253,62074,11154.5,86481.5,171794,
6020,38664.837,37834,192008.5495,268507.3865,29968.297,38131,192008.5495,260107.8465,528615.233,
8725,14633,32784,0,47417,18035,32752,0,50787,98204,
7451,55999,37307,141272,234578,52674,37468,141272,231414,465992,
5310,1556,2442,6576,10574,2159,3002,6576,11737,22311,
4641,16108,11335,5082,32525,14876,11415,5082,31373,63898,
2258,44111,51906,2215.5,98232.5,44382,56035,2215.5,102632.5,200865,
3219,24585,7773,30554.5,62912.5,26526,7790,30554.5,64870.5,127783,
2907,36172,81137,21603.5,138912.5,34771,83702,21603.5,140076.5,278989,
2908,4929,13328,2014.5,20271.5,5747,13143,2014.5,20904.5,41176,
4533,29048,29459,1615,60122,27421,29570,1615,58606,118728,
5021,1594,1976,4715,8285,1777,2262,4715,8754,17039,
2281,140821,182543,61000,384364,122529,181008,61000,364537,748901,22123
5122,288453.696,418953.508,1012241.736,1719648.94,264053.148,422999.148,1012241.736,1699294.032,3418942.972,1145826
2259,7386,11419,2724,21529,7827,10526,2724,21077,42606,
2247,79873,86332,4379.5,170584.5,80899,95788,4379.5,181066.5,351651,
5071,32116,51222,99052.5,182390.5,31890,53183,99052.5,184125.5,366516,226646
7273,18111,24231,411.5,42753.5,21945,24217,411.5,46573.5,89327,
7274,3471,2995,56,6522,3576,4041,56,7673,14195,
8309,29136,14966,7965.5,52067.5,32478,14257,7965.5,54700.5,106768,
2157,1766,2326,693,4785,12134,2423,693,15250,20035,
5526,8280,8150,32179,48609,7908,9638,32179,49725,98334,
2090,31314,92215,3744,127273,31567,91384,3744,126695,253968,91790
3115,349517,977967,357343.5,1684827.5,346205,980763,357343.5,1684311.5,3369139,103191
5602,37857,58398,92870.5,189125.5,31410,64671,92870.5,188951.5,378077,
5377,85731,157932,295607.5,539270.5,76894,164061,295607.5,536562.5,1075833,
3087,2275619,5677486,4580189,12533294,2273782,5600023,4580189,12453994,24987288,1275610
5224,87976,132341,310885,531202,78336,145692,310885,534913,1066115,144324
2387,17093,7419,5159.5,29671.5,16470,7433,5159.5,29062.5,58734,
3427,25744,105178,20817,151739,25364,105187,20817,151368,303107,
9657,36190,24216,10577.5,70983.5,37625,24217,10577.5,72419.5,143403,
9683,530511,384543,512284,1427338,515134,384715,512284,1412133,2839471,66485
9664,3782,2334,2057.5,8173.5,4996,2351,2057.5,9404.5,17578,
6021,53945.903,61741,247093.337,362780.24,32812.674,62047,247093.337,341953.011,704733.251,
3036,49981,61758,67479.5,179218.5,51018,63688,67479.5,182185.5,361404,
8479,17689,16743,10490.5,44922.5,19870,22104,10490.5,52464.5,97387,
4250,839,688,0,1527,789,671,0,1460,2987,
3524,15416,15857,1317.5,32590.5,15690,15865,1317.5,32872.5,65463,24287
2402,15242,23315,3674,42231,13812,23631,3674,41117,83348,
1561,4073,5657,5165,14895,4538,6574,5165,16277,31172,
5882,20729,15978,13919,50626,19884,16337,13919,50140,100766,
3246,784,84,993,1861,968,84,993,2045,3906,
9917,285272,152978,223448.5,661698.5,260862,152976,223448.5,637286.5,1298985,115619
2032,2097,388,713,3198,1913,387,713,3013,6211,
3213,2646,753,1968,5367,2934,766,1968,5668,11035,
2916,1974,5250,1273.5,8497.5,1919,5555,1273.5,8747.5,17245,
9775,21097,17318,122368.5,160783.5,28837,17319,122368.5,168524.5,329308,
1687,723,7,507,1237,706,7,507,1220,2457,
5423,235460.341,173423.912,691415.429,1100299.682,184456.665,173330.914,691415.429,1049203.008,2149502.69,3955945
7685,687,36,960,1683,273,36,960,1269,2952,
2403,5518,8971,2861.5,17350.5,4636,9289,2861.5,16786.5,34137,
4140,11922,15725,9370,37017,11647,15719,9370,36736,73753,
4101,3509,6583,20.5,10112.5,3420,6624,20.5,10064.5,20177,
4102,4971,8942,458,14371,4768,8920,458,14146,28517,
4129,731,1142,66.5,1939.5,742,1147,66.5,1955.5,3895,
3863,57037,80557,46861.5,184455.5,59910,80599,46861.5,187370.5,371826,
3851,23864,40716,8779,73359,27526,40727,8779,77032,150391,
4021,16531,32804,19751.5,69086.5,15754,32903,19751.5,68408.5,137495,
5072,67057.367,93557.466,269590.2145,430205.0475,23379.495,92459.481,269590.2145,385429.1905,815634.238,3
5378,19043.045,24401.12,43493.963,86938.128,46767.189,26320.12,43493.963,116581.272,203519.4,25
4335,1172,2127,118,3417,1342,2215,118,3675,7092,
6634,19022,32884,2393.5,54299.5,19122,32813,2393.5,54328.5,108628,
1195,14056,3904,1969,19929,16152,3917,1969,22038,41967,
2494,1269,2048,794.5,4111.5,1261,2083,794.5,4138.5,8250,
3499,17446,12274,119.5,29839.5,17795,12260,119.5,30174.5,60014,
3992,4551,13768,1185,19504,5353,13758,1185,20296,39800,
4473,2388,3859,19971,26218,2320,3845,19971,26136,52354,
2102,22702,78143,3600.5,104445.5,23756,78324,3600.5,105680.5,210126,
3525,12355,7810,373,20538,12875,7842,373,21090,41628,
4463,270,533,0,803,295,545,0,840,1643,
5477,3312,5579,8861,17752,4117,5717,8861,18695,36447,
3944,3038,3932,651,7621,2965,3936,651,7552,15173,
4254,265,181,0,446,285,202,0,487,933,
2433,8833,1103,533,10469,9572,1103,533,11208,21677,
3526,54917,131394,2931,189242,50240,130677,2931,183848,373090,2298
3528,3498,1647,0,5145,3930,1642,0,5572,10717,
1128,23584,38877,1432,63893,29553,38772,1432,69757,133650,
4887,5691,13151,5036,23878,6391,14380,5036,25807,49685,
8805,53976,167095,29779,250850,59076,166838,29779,255693,506543,51227
6133,242155,769132,490344,1501631,242214,772064,490344,1504622,3006253,589398
5657,81301,166167,203966.5,451434.5,76074,171307,203966.5,451347.5,902782,2433
5123,147985.494,150640.377,587614.395,886240.266,134956.522,151473.397,587614.395,874044.314,1760284.58,
5461,9710,23356,19282.5,52348.5,10320,23676,19282.5,53278.5,105627,
5462,148,332,297.5,777.5,196,401,297.5,894.5,1672,
3062,8830,12889,24298,46017,9530,13057,24298,46885,92902,
3214,5,6,0,11,19,6,0,25,36,
5757,1285,674,1280.5,3239.5,951,661,1280.5,2892.5,6132,
8801,4943,22795,168,27906,4935,23185,168,28288,56194,
7452,92823,99891,257374,450088,85745,99847,257374,442966,893054,51277
2752,2628,1597,462.5,4687.5,3132,1635,462.5,5229.5,9917,
8670,2613,1395,0,4008,2871,1389,0,4260,8268,
5225,4641,7592,31146.5,43379.5,4886,8326,31146.5,44358.5,87738,
2308,2696,3739,556,6991,3509,3751,556,7816,14807,
5332,2969,6950,20058.5,29977.5,2785,7685,20058.5,30528.5,60506,
5208,63419.057,64533.084,214795.2985,342747.4395,55112.102,64819.084,214795.2985,334726.4845,677473.924,
3580,188318,433512,30672,652502,183463,432242,30672,646377,1298879,66142
5885,35789,39348,22448.5,97585.5,37968,39368,22448.5,99784.5,197370,
5455,35740,161419,131676.5,328835.5,36867,162674,131676.5,331217.5,660053,
1078,972,395,77,1444,908,402,77,1387,2831,
9820,23829,13632,14230,51691,38167,13639,14230,66036,117727,
9804,10296,14757,2983,28036,14948,14758,2983,32689,60725,
9821,29561,32066,16757.5,78384.5,39645,32075,16757.5,88477.5,166862,
9623,26858,18351,23316.5,68525.5,40351,18352,23316.5,82019.5,150545,
9936,55941,58282,82823.5,197046.5,69708,58306,82823.5,210837.5,407884,
3422,6553,10908,2164,19625,7030,10909,2164,20103,39728,
6819,19404.869,11996.712,31062.812,62464.393,16240.755,12308.712,31062.812,59612.279,122076.672,
4251,673,429,67.5,1169.5,658,436,67.5,1161.5,2331,
8540,7,14,0,21,15,23,0,38,59,
8548,24320,19635,1318.5,45273.5,26569,19651,1318.5,47538.5,92812,1480
8541,10879,6794,25.5,17698.5,9037,6719,25.5,15781.5,33480,
4023,5739,13444,3739.5,22922.5,4447,13457,3739.5,21643.5,44566,
3850,18746,21153,7756.5,47655.5,17393,21177,7756.5,46326.5,93982,
2459,865,89,0,954,1359,91,0,1450,2404,
3744,6549,6894,3286.5,16729.5,7764,6926,3286.5,17976.5,34706,
3904,78261,186711,59270.5,324242.5,76160,186857,59270.5,322287.5,646530,27809
5883,139427,247548,107175.5,494150.5,131234,249343,107175.5,487752.5,981903,10784
8254,9156,6071,7668.5,22895.5,8682,7527,7668.5,23877.5,46773,
9667,64372,58598,45426.5,168396.5,67542,58607,45426.5,171575.5,339972,3865
2198,46421,52715,5007.5,104143.5,39894,44912,5007.5,89813.5,193957,
4181,36898,72484,13970.5,123352.5,39371,72392,13970.5,125733.5,249086,
5928,37148,39965,34268.5,111381.5,42255,40195,34268.5,116718.5,228100,
3870,28100,62052,19024,109176,29200,62097,19024,110321,219497,
4313,9445,13377,1008,23830,9652,12951,1008,23611,47441,
8860,3349,375,946.5,4670.5,2445,375,946.5,3766.5,8437,
5276,56463,88033,115890.5,260386.5,54908,87534,115890.5,258332.5,518719,
5537,293839,686611,261888,1242338,327089,710734,261888,1299711,2542049,7855
5829,159,180,20.5,359.5,147,179,20.5,346.5,706,
5540,96143,130285,45572.5,272000.5,64166,117273,45572.5,227011.5,499012,217305
9958,9306,5759,4968,20033,10580,5755,4968,21303,41336,
6022,174560,196163,327453.5,698176.5,156355,195750,327453.5,679558.5,1377735,
2671,45945,71204,17870,135019,44299,71214,17870,133383,268402,
2874,27705,27839,7699,63243,28769,27977,7699,64445,127688,
1346,1160,750,770,2680,1401,751,770,2922,5602,
2337,19127,19896,224.5,39247.5,17714,20427,224.5,38365.5,77613,
2521,28778,86538,16019.5,131335.5,30785,86540,16019.5,133344.5,264680,
2875,6723,5499,2441,14663,9100,5521,2441,17062,31725,
2753,524527,714410,166475,1405412,512661,716042,166475,1395178,2800590,959329
5285,39413,50534,57290,147237,33952,49497,57290,140739,287976,
9366,15953,11529,15639,43121,19429,11534,15639,46602,89723,
9543,45621,39237,29729,114587,52597,39242,29729,121568,236155,
9544,15018,9334,2426.5,26778.5,35194,9351,2426.5,46971.5,73750,
9808,3513,4182,736.5,8431.5,5840,4184,736.5,10760.5,19192,
3055,53125,86960,80628.5,220713.5,51959,87088,80628.5,219675.5,440389,20835
7419,8672,25713,70434,104819,22090,27753,70434,120277,225096,
7509,19389,24707,9393.5,53489.5,21268,24702,9393.5,55363.5,108853,
5468,22661,50512,76484,149657,23362,53046,76484,152892,302549,
7453,29637,23185,73246,126068,29151,23441,73246,125838,251906,
5379,127211.233,272841.223,516217.8135,916270.2695,95715.029,291244.64,516217.8135,903177.4825,1819447.752,440416
5430,27430.012,28808,102973.717,159211.729,21149.006,30753,102973.717,154875.723,314087.452,
5603,410578.534,527223.538,2097038.078,3034840.15,419667.114,525720.145,2097038.078,3042425.337,6077265.487,
4314,3687,9544,18351,31582,3478,9542,18351,31371,62953,
4185,5590,8658,3518.5,17766.5,6169,8660,3518.5,18347.5,36114,
3994,4230,12064,1208.5,17502.5,5389,12069,1208.5,18666.5,36169,
5176,26915,35959,19394.5,82268.5,32860,35993,19394.5,88247.5,170516,
9822,65313,65481,56036.5,186830.5,79573,65480,56036.5,201089.5,387920,
1419,50997.173,221383.022,699812.2845,972192.4795,55554.949,219045.964,699812.2845,974413.1975,1946605.677,
5424,87332.005,36595.712,108276.085,232203.802,42461.175,36652.733,108276.085,187389.993,419593.795,
5596,44495.492,32451.285,84632.0745,161578.8515,52154.405,32535.187,84632.0745,169321.6665,330900.518,
3531,405,157,0,562,249,157,0,406,968,
6242,3750,738,818,5306,3766,748,818,5332,10638,
1546,86838,129378,266926,483142,79474,133562,266926,479962,963104,
3118,6211,7604,16925,30740,7754,8557,16925,33236,63976,
3874,38273,35815,29352,103440,36968,35809,29352,102129,205569,10625
2404,7270,4234,1236,12740,6782,4185,1236,12203,24943,
7454,58357.67,32358.834,291128.571,381845.075,50645.166,33136.848,291128.571,374910.585,756755.66,
5177,133989,215243,541203,890435,131460,227360,541203,900023,1790458,
2296,30872,44149,5272.5,80293.5,28229,37701,5272.5,71202.5,151496,
5023,56312,145151,126546.5,328009.5,53314,142488,126546.5,322348.5,650358,131928
2734,7862,6736,4318,18916,7873,6871,4318,19062,37978,
8834,4635,1392,0,6027,4091,1392,0,5483,11510,
6361,277,6,40.5,323.5,368,7,40.5,415.5,739,
1999,3894,2329,964.5,7187.5,4127,2362,964.5,7453.5,14641,
5083,11222,7454,41006.338,59682.338,8472.001,7650,41006.338,57128.339,116810.677,
8519,2370,1758,20.5,4148.5,3209,1753,20.5,4982.5,9131,
8031,460,2,15.5,477.5,423,0,15.5,438.5,916,
6884,79481,224318,697676,1001475,67444,237835,697676,1002955,2004430,
5569,241251.306,319016.185,639289.0365,1199556.5275,174603.306,320242.24,639289.0365,1134134.5825,2333691.11,63785
3149,1587190,2793965,1962558.5,6343713.5,1563943,2787066,1962558.5,6313567.5,12657281,1879462
3160,18186,4739,20111.5,43036.5,17565,4535,20111.5,42211.5,85248,
6967,20332.888,15993.441,81650.1665,117976.4955,19465.389,16108.838,81650.1665,117224.3935,235200.889,
5912,2579,867,3628.5,7074.5,2818,898,3628.5,7344.5,14419,
7950,39583,78861,13644,132088,44572,78883,13644,137099,269187,
7974,19613,22776,13901,56290,20979,22790,13901,57670,113960,
2979,8625,19592,7676,35893,8620,20408,7676,36704,72597,
1208,84865,168628,11034,264527,72805,168115,11034,251954,516481,
5478,266402,602284,594992.5,1463678.5,251261,623232,594992.5,1469485.5,2933164,633218
3247,10081,2668,2941.5,15690.5,10638,2675,2941.5,16254.5,31945,
3530,32466,51644,632.5,84742.5,32209,51457,632.5,84298.5,169041,
5431,10435,12428,55932.257,78795.257,6201,12982,55932.257,75115.257,153910.514,
7316,6224,7922,1219,15365,7007,7930,1219,16156,31521,681
5480,56788,88758,165640,311186,56618,91553,165640,313811,624997,
9867,16695,13292,2534.5,32521.5,17853,13291,2534.5,33678.5,66200,
6511,43651,49533,18747,111931,44040,49613,18747,112400,224331,83242
3906,10277,16473,5813.5,32563.5,10974,16468,5813.5,33255.5,65819,
2544,1030,2029,3280,6339,1166,2039,3280,6485,12824,
2461,50766,194489,24264,269519,51490,194288,24264,270042,539561,
4027,9242,29824,11859,50925,8282,29908,11859,50049,100974,
2106,4363,746,82,5191,4120,746,82,4948,10139,
2131,15952,18805,201.5,34958.5,14849,17038,201.5,32088.5,67047,
5570,1086582.285,1093402.773,1344805.1615,3524790.2195,740651.564,1085761.534,1344805.1615,3171218.2595,6696008.479,1490125
5432,12808,18935.302,74931.3825,106674.6845,10625,20935.302,74931.3825,106491.6845,213166.369,
1538,1575,3516,6570.5,11661.5,1824,3602,6570.5,11996.5,23658,
7510,5376,5077,3014.5,13467.5,6204,5077,3014.5,14295.5,27763,
2580,11544,10441,3524,25509,11832,10473,3524,25829,51338,
5226,12489,25375,72013.5,109877.5,12315,27178,72013.5,111506.5,221384,
2261,15625,24642,223,40490,15788,24340,223,40351,80841,
2924,69796,161077,29316,260189,68934,168700,29316,266950,527139,19212
3532,129,107,0,236,152,107,0,259,495,
5203,67724,164936,74398.5,307058.5,67911,174536,74398.5,316845.5,623904,14888
6885,31858,102472,185239.5,319569.5,35564,105801,185239.5,326604.5,646174,
2189,57668,113128,2024,172820,48999,92343,2024,143366,316186,
8671,726,263,0,989,621,264,0,885,1874,
6353,2846,643,491,3980,3004,648,491,4143,8123,
2444,278,44,0,322,226,44,0,270,592,
6886,384256.062,576404.934,1377361.246,2338022.242,362272.519,575866.084,1377361.246,2315499.849,4653522.091,165029
2833,22816,47067,15685,85568,20161,50829,15685,86675,172243,4422
5943,39550,66035,36341.5,141926.5,41370,66830,36341.5,144541.5,286468,
1962,3914,2898,1752.5,8564.5,3423,2895,1752.5,8070.5,16635,
2722,9588,4357,2273,16218,10091,4370,2273,16734,32952,
2873,8259,12598,6224.5,27081.5,7175,13329,6224.5,26728.5,53810,
9190,16405,12463,30240.5,59108.5,21138,12481,30240.5,63859.5,122968,
6676,57712,95511,14583.5,167806.5,66158,94979,14583.5,175720.5,343527,326
7297,1860,1059,69,2988,2018,1057,69,3144,6132,
5658,8233,9195,12198.5,29626.5,9480,9729,12198.5,31407.5,61034,
4606,48405,37833,3161.5,89399.5,48847,38133,3161.5,90141.5,179541,
8835,1048,418,0,1466,990,429,0,1419,2885,
6829,9708,10470,26697.5,46875.5,11861,10523,26697.5,49081.5,95957,
6090,79036,136043,218674,433753,81061,137064,218674,436799,870552,3307
4477,3027,9185,604,12816,3384,9706,604,13694,26510,
2315,3538,3950,227.5,7715.5,3940,3910,227.5,8077.5,15793,
1087,110469,199784,99015,409268,114788,198733,99015,412536,821804,57112
1135,12801,32742,441.5,45984.5,11763,33388,441.5,45592.5,91577,27
1084,1199,1905,216,3320,1399,2346,216,3961,7281,856
2291,64752,97637,6674.5,169063.5,60360,97115,6674.5,164149.5,333213,2833
2294,36866,27836,20766,85468,33111,28039,20766,81916,167384,
6327,23555,1691,19915.5,45161.5,25360,1718,19915.5,46993.5,92155,
8174,596,632,0,1228,591,632,0,1223,2451,
9787,83938,59069,59726.5,202733.5,88990,59068,59726.5,207784.5,410518,
5542,108184,67251,22157,197592,114178,67319,22157,203654,401246,
5541,48617,5846,17676,72139,37419,5689,17676,60784,132923,296366
5543,37288,4946,23860,66094,36248,4937,23860,65045,131139,
2977,2299,4871,747,7917,1739,6104,747,8590,16507,
5024,14947,62702,19229,96878,16754,63632,19229,99615,196493,
6820,20062,16149,75521,111732,31241,16546,75521,123308,235040,
2798,15006,20518,11068.5,46592.5,22054,10407,11068.5,43529.5,90122,
2794,77507,173859,33024.5,284390.5,83547,152384,33024.5,268955.5,553346,19385
5380,10000,6849,23384,40233,11502,8207,23384,43093,83326,
7318,711,567,72.5,1350.5,760,861,72.5,1693.5,3044,
5663,157955,360737,139331,658023,154153,366268,139331,659752,1317775,116978
8561,87286,62022,10139.5,159447.5,93824,60277,10139.5,164240.5,323688,
3587,9943,4077,1973.5,15993.5,10311,4081,1973.5,16365.5,32359,
7951,35081,45953,14683,95717,29276,45981,14683,89940,185657,
9547,58442,60571,28487.5,147500.5,66827,60566,28487.5,155880.5,303381,
8033,1359,937,602.5,2898.5,1140,937,602.5,2679.5,5578,
2673,560,13,381,954,563,13,381,957,1911,
8358,24793,17994,1450,44237,27348,17609,1450,46407,90644,
1261,24929,19232,14666.5,58827.5,27836,19666,14666.5,62168.5,120996,
5433,36326.026,63013.243,197723.151,297062.42,29642.013,64730.243,197723.151,292095.407,589157.827,
2249,40913,45056,872,86841,47033,48976,872,96881,183722,53528
5646,18049,25818,18483.5,62350.5,19486,27879,18483.5,65848.5,128199,
5025,9885,19252,41544.5,70681.5,9891,20356,41544.5,71791.5,142473,
5525,74973,9683,21322.5,105978.5,79451,9598,21322.5,110371.5,216350,
3584,441,241,0,682,449,241,0,690,1372,
1149,41313,55132,4767,101212,43523,54876,4767,103166,204378,
5026,20288,24806,93777.5,138871.5,20592,25099,93777.5,139468.5,278340,
6172,27311,45959,72703,145973,30981,46818,72703,150502,296475,
2388,13202,10294,4487.5,27983.5,11943,10575,4487.5,27005.5,54989,
9549,2734,6159,252,9145,2871,6169,252,9292,18437,
4270,3238,6655,1801,11694,3788,6659,1801,12248,23942,
4108,674,1343,127.5,2144.5,890,1348,127.5,2365.5,4510,
3056,7812,4777,8874,21463,8596,4795,8874,22265,43728,
